9969	13422	7776	6556
13422	7776	6556	6217
7776	6556	6217	6188
6556	6217	6188	6187
6217	6188	6187	6312
6188	6187	6312	6772
6187	6312	6772	8113
6312	6772	8113	7822
6772	8113	7822	9585
8113	7822	9585	7962
7822	9585	7962	7571
9585	7962	7571	8230
7962	7571	8230	8732
7571	8230	8732	11464
8230	8732	11464	10164
8732	11464	10164	9882
11464	10164	9882	8100
10164	9882	8100	7784
9882	8100	7784	9488
8100	7784	9488	10701
7784	9488	10701	12746
9488	10701	12746	12592
10701	12746	12592	8622
12746	12592	8622	7604
12592	8622	7604	7591
8622	7604	7591	7064
7604	7591	7064	6476
7591	7064	6476	7471
7064	6476	7471	7811
6476	7471	7811	7993
7471	7811	7993	7630
7811	7993	7630	8123
7993	7630	8123	9784
7630	8123	9784	10336
8123	9784	10336	9110
9784	10336	9110	3164
10336	9110	3164	3455
9110	3164	3455	7234
3164	3455	7234	9591
3455	7234	9591	8828
7234	9591	8828	10060
9591	8828	10060	11135
8828	10060	11135	10183
10060	11135	10183	10350
11135	10183	10350	9898
10183	10350	9898	9836
10350	9898	9836	10434
9898	9836	10434	9717
9836	10434	9717	11688
10434	9717	11688	10562
9717	11688	10562	9819
11688	10562	9819	11809
10562	9819	11809	11154
9819	11809	11154	9914
11809	11154	9914	10200
11154	9914	10200	12332
9914	10200	12332	11227
10200	12332	11227	12109
12332	11227	12109	9230
11227	12109	9230	8235
12109	9230	8235	8527
9230	8235	8527	8281
8235	8527	8281	12436
8527	8281	12436	10413
8281	12436	10413	12510
12436	10413	12510	8831
10413	12510	8831	7865
12510	8831	7865	8499
8831	7865	8499	9401
7865	8499	9401	13630
8499	9401	13630	10760
9401	13630	10760	12385
13630	10760	12385	9087
10760	12385	9087	8390
12385	9087	8390	8330
9087	8390	8330	8600
8390	8330	8600	12084
8330	8600	12084	10445
8600	12084	10445	12359
12084	10445	12359	9134
10445	12359	9134	7717
12359	9134	7717	7907
9134	7717	7907	8422
7717	7907	8422	11243
7907	8422	11243	9513
8422	11243	9513	10243
11243	9513	10243	8975
9513	10243	8975	11196
10243	8975	11196	23018
8975	11196	23018	14672
11196	23018	14672	8813
23018	14672	8813	13467
14672	8813	13467	10591
8813	13467	10591	8874
13467	10591	8874	8197
10591	8874	8197	7952
8874	8197	7952	8263
8197	7952	8263	11168
7952	8263	11168	9282
8263	11168	9282	11861
11168	9282	11861	8996
9282	11861	8996	8325
11861	8996	8325	8032
8996	8325	8032	8250
8325	8032	8250	11752
8032	8250	11752	10333
8250	11752	10333	11633
11752	10333	11633	9102
10333	11633	9102	8641
11633	9102	8641	7725
9102	8641	7725	8069
8641	7725	8069	9438
7725	8069	9438	11443
8069	9438	11443	20157
9438	11443	20157	16879
11443	20157	16879	12411
20157	16879	12411	15408
16879	12411	15408	10772
12411	15408	10772	11589
15408	10772	11589	9503
10772	11589	9503	10651
11589	9503	10651	8314
9503	10651	8314	7843
10651	8314	7843	7677
8314	7843	7677	8029
7843	7677	8029	10891
7677	8029	10891	10167
8029	10891	10167	10874
10891	10167	10874	8593
10167	10874	8593	8032
10874	8593	8032	7953
8593	8032	7953	8098
8032	7953	8098	12013
7953	8098	12013	10327
8098	12013	10327	11166
12013	10327	11166	9316
10327	11166	9316	8578
11166	9316	8578	8807
9316	8578	8807	9098
8578	8807	9098	12105
8807	9098	12105	10661
9098	12105	10661	11851
12105	10661	11851	9451
10661	11851	9451	8418
11851	9451	8418	8453
9451	8418	8453	8391
8418	8453	8391	11332
8453	8391	11332	9649
8391	11332	9649	11027
11332	9649	11027	8650
9649	11027	8650	7733
11027	8650	7733	8254
8650	7733	8254	8323
7733	8254	8323	9275
8254	8323	9275	10120
8323	9275	10120	19182
9275	10120	19182	17311
10120	19182	17311	12380
19182	17311	12380	11604
17311	12380	11604	10296
12380	11604	10296	10584
11604	10296	10584	10013
10296	10584	10013	11337
10584	10013	11337	9665
10013	11337	9665	9383
11337	9665	9383	9798
9665	9383	9798	9022
9383	9798	9022	12518
9798	9022	12518	11975
9022	12518	11975	11915
12518	11975	11915	9573
11975	11915	9573	9021
11915	9573	9021	9534
9573	9021	9534	9913
9021	9534	9913	13556
9534	9913	13556	12180
9913	13556	12180	12769
13556	12180	12769	10586
12180	12769	10586	10906
12769	10586	10906	12325
10586	10906	12325	12943
10906	12325	12943	12870
12325	12943	12870	12687
12943	12870	12687	11451
12870	12687	11451	10769
12687	11451	10769	10794
11451	10769	10794	11188
10769	10794	11188	11481
10794	11188	11481	12571
11188	11481	12571	1616
11481	12571	1616	9711
12571	1616	9711	9775
1616	9711	9775	10304
9711	9775	10304	10198
9775	10304	10198	9760
10304	10198	9760	11518
10198	9760	11518	11904
9760	11518	11904	11067
11518	11904	11067	10077
11904	11067	10077	9976
11067	10077	9976	10179
10077	9976	10179	9772
9976	10179	9772	11564
10179	9772	11564	11575
9772	11564	11575	10792
11564	11575	10792	9619
11575	10792	9619	8928
10792	9619	8928	9042
9619	8928	9042	9476
8928	9042	9476	10794
9042	9476	10794	11036
9476	10794	11036	11029
10794	11036	11029	9655
11036	11029	9655	9420
11029	9655	9420	8960
9655	9420	8960	9013
9420	8960	9013	10642
8960	9013	10642	10803
9013	10642	10803	10331
10642	10803	10331	9996
10803	10331	9996	9429
10331	9996	9429	9901
9996	9429	9901	9757
9429	9901	9757	11421
9901	9757	11421	11722
9757	11421	11722	10683
11421	11722	10683	10476
11722	10683	10476	10036
10683	10476	10036	9856
10476	10036	9856	299
10036	9856	299	11631
9856	299	11631	11844
299	11631	11844	11133
11631	11844	11133	10530
